categoria,etiqueta,momento_hu_1,momento_hu_2,momento_hu_3,momento_hu_4,momento_hu_5,momento_hu_6,momento_hu_7
cerveza,1,0.467551904279746,0.12075059168650282,0.02859469529536028,0.012365286687795128,0.0002312879847840614,0.0042727940380165004,2.3845478472142657e-05
cerveza,1,544.6249999999945,296525.62673610647,34.03125001392619,3.7812500024010665,-42.89355473713205,-2059.048178390798,-1.672054851518008e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,4.101001877108892,15.823599358544753,13.632397639823047,8.440708866355717,89.57474545155385,28.934298466344792,13.205515417508591
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,582.625514403296,339342.2807668265,98773126.11427058,98760967.13736598,9754329027586440.0,57531312380.44293,5827322566.0
cerveza,1,0.9924444444454277,0.8272570864179691,0.0038509104753393893,0.00029478601893774884,-4.491209838091758e-08,-0.0002083937122136862,3.108535760162611e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.555555555576575,0.1975308641788469,0.008573386951023672,0.0016598082641418193,-6.261279583896689e-06,-0.0007376925618059176,-1.1690240089781167e-12
cerveza,1,0.238858228825853,0.02892710823026462,3.4960325256156682e-06,4.412298970364083e-06,1.639007971272894e-11,7.496613890921537e-07,5.6281088577887905e-12
cerveza,1,0.30633790157478913,0.03143935750547423,0.0015133778601590933,0.0006049274782485057,-5.783314319930378e-07,-0.0001069530637557961,2.3289521456310673e-08
cerveza,1,0.32083786008225557,0.024285884975472644,0.0020498790433491343,0.0011574180819949834,-1.7569507008731582e-06,-0.00018035455098640242,3.0241446130563337e-07
cerveza,1,0.18158487408273183,0.005694728563380178,4.999978621625583e-05,3.9258572178260436e-06,5.4446542548902344e-11,2.7362034496917744e-07,7.803608427168344e-12
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.2427983539140162,1.028315466833502,0.915859850709589,0.5983918470354318,0.4429383307688928,0.6057751853632004,-0.006704649782209582
cerveza,1,0.24999999999272404,0.03472222222909396,6.97011567069192e-16,1.8549249950793788e-16,5.522085368546635e-32,-2.782728335494702e-17,-3.740605765264802e-32
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222223354038,0.01234567901522013,0.005486967889255212,0.00021947831314701196,-2.4085387051687417e-07,-2.4386479241380047e-05,3.2894096318231027e-13
cerveza,1,5.98393027814314,34.47309948373425,60.26023905246301,58.04278425011009,3432.654021238251,332.07166366832496,-20.504029336386566
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,3.1029310531056598,5.404582070317348,8.980113830567571,3.7510720375639357,21.747134997005737,3.8516502242471526,-1.0144287564244099
cerveza,1,37.67653677983536,1413.7829849213006,44806.86056711247,44578.299807572854,1992312680.6709986,1674802.8903310872,-422404.6495575905
cerveza,1,2.0655878669033996,2.354235167031072,26.38315018362497,26.779711001312258,695.1071006217041,41.06043003602976,153.35717142942417
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.5265422222238034,0.47978611421141326,2.085737022924623,0.06471491254335637,-0.015929783167192006,-0.04312840957959679,-0.017650319246430395
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222224081634,0.012345679008752613,0.005486970703700361,0.00021947900854897128,-2.40855076982196e-07,-2.438655650187421e-05,-4.5130155296204895e-13
cerveza,1,3.5212698412697985,11.789239963179295,5.163310847382934,3.310123220515586,13.662709024267624,10.790710848707901,-0.7727657958556472
cerveza,1,0.22222222224081634,0.01234567901522013,0.00548697080071496,0.00021947833980753733,-2.408539783028109e-07,-2.4386482203675254e-05,-1.6286147576429632e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999999272404,0.03472222222424332,1.7176901728031151e-18,2.8729464981624346e-17,1.2092090871209809e-34,-4.7538499938724585e-18,1.6158389902649655e-34
cerveza,1,0.2222222222480923,0.012345679002285096,0.005486973050331112,0.00021947837379810613,-2.4085408362838503e-07,-2.438648596762461e-05,-2.69512235362681e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.17146916009477844,0.0030484331456682614,7.056948909711824e-06,1.5598406529803963e-07,-1.3718078969234144e-13,8.598299248842717e-09,8.924312720199726e-14
cerveza,1,0.17097632021766296,0.00020920469653578353,0.0006990001228894535,1.7370225408513141e-06,-2.81572389683875e-11,-2.4424896752982292e-08,-5.357842961663283e-11
cerveza,1,0.5555555555620231,0.19753086419178195,0.008573389106878706,0.0016598079226591742,-6.2612784388662475e-06,-0.000737692410060009,2.318724959589135e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.17847900492550944,0.004274119941373855,0.00045116774136908823,5.472856575154688e-05,7.973232120337222e-09,2.2843618724748647e-06,3.2225350445147333e-09
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.3971493359256003,0.048057682355865966,0.017727429768294747,0.0018921211376570725,-8.955443268573817e-06,-0.0003846218150915148,6.315543764697171e-06
cerveza,1,0.3045267489813138,0.06301546173252334,0.002308468488798293,0.00021544227259212524,-1.5193518455302373e-07,-5.408221657548868e-05,-2.6032725185762227e-14
cerveza,1,1.122708966877859,0.7982342969396039,0.01478154722816184,0.010814830710190427,4.0225190994127735e-05,0.007735365778780832,-0.00013068757238510255
cerveza,1,0.46750589290794015,0.12083963336144421,0.02850750747355213,0.012372885291221599,0.0002312015119572964,0.004277872982637793,2.330624434958722e-05
cerveza,1,544.6249999999945,296525.62673610647,34.03125001392619,3.7812500024010665,-42.89355473713205,-2059.048178390798,-1.672054851518008e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999998544808,0.0347222222278813,6.984576508335021e-16,5.217919890246727e-16,3.1078519500943227e-31,-8.427097264871027e-17,5.138209684022127e-32
cerveza,1,5.119333333326504,24.648240444480923,16.148504591718527,12.531827598186016,178.15055479530554,56.031002729574105,-6.630563361416616
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999998544808,0.0347222222278813,5.540514505790895e-16,3.3010610372041956e-16,1.4113698559326096e-31,-4.9895816900093144e-17,-3.24193456731498e-33
cerveza,1,1.8044444444403056,0.12081382716069997,5.284460370912201,1.5297717972647944,-2.5674258600824236,0.29540828653525647,3.510919902987017
cerveza,1,0.2222222222480923,0.012345679002285096,0.005486974016147745,0.00021947878771910213,-2.408547861774359e-07,-2.4386531958846374e-05,-3.058515430747159e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,6.348524305556566,26.834721506392338,294.49697066011186,195.15750729138713,46768.70483003864,1006.7471575926616,1281.4701851060636
cerveza,1,0.35416666666666663,0.09765625,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.29202907986080395,0.02689708214002302,0.0012303898059955497,0.00046038096023174897,-2.1858402095147625e-07,-5.437442506612894e-05,2.6884948200242506e-07
cerveza,1,5.7140679774506955,0.5510290319279048,224.04503901063882,33.180773980547066,2850.066607986494,-22.251586835189503,248.33748321224732
cerveza,1,0.33811872595601805,0.05003612538536145,0.00037003844207185156,0.00011962147068148005,1.7879830120831534e-08,6.8838636329547345e-06,1.7711751152879938e-08
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,3.999999999996362,15.805555555536962,3.0764501342072205e-18,5.07015393380703e-18,1.9995664374760722e-35,1.716189777461318e-17,-1.0699209280940135e-36
cerveza,1,0.26535792308063627,0.029729662677048557,0.014496127762275232,0.009369403630823916,0.0001079011726396589,0.0015810343124744968,1.6745159270379264e-05
cerveza,1,26.8278460526996,689.9537829167439,14106.756060538768,13598.68829402471,188346887.2293298,356939.4228675403,328300.56944715977
cerveza,1,0.37499999999272404,0.11284722221878636,9.642312051632635e-18,2.4231131079107874e-17,2.6241275149286403e-34,7.527063711327402e-18,2.6138699833642555e-34
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,2.309895833333333,3.4063532323013113,10.582675077918017,7.654298103786012,68.62671121166525,13.65347254515579,-6.016474657795449
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,12.366255144037293,151.5694423276139,853.2386490379057,851.5232286371439,725821.8011958487,10481.008972302443,-24.351112449425273
cerveza,1,5.49177727690313,19.359125659438593,540.7050753321068,482.71188077105006,246595.31283319712,1974.420800555115,-2769.4829844233027
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.5720764496328061,0.28864778670398544,0.005973577435013064,0.0015053560654055588,3.1670306636213303e-06,0.0003928012530274323,-3.216749612384933e-06
cerveza,1,1.712962962963502,2.8323902606323084,0.21510948545620973,0.18828430651774875,0.037886968942797555,0.3055635531535913,-0.0006355885058728535
cerveza,1,1.1162941367115957,1.181838234247846,0.15463550404672904,0.12692160856705811,0.017773010214226854,0.1322962113032809,-0.0005354022754888782
cerveza,1,0.22222222224081634,0.012345679007135735,0.00548696896502068,0.0002194785935498824,-2.408543556959334e-07,-2.438651038928311e-05,-2.1396320529122496e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999998908606,0.03472222222242433,2.4357967645514305e-17,8.641287191078523e-17,3.70760775307008e-33,4.0172743254291357e-19,1.4038830797260906e-33
cerveza,1,0.3226213268514883,0.01954336403501391,0.0006015596793240209,0.0005864855451873092,-3.0536031273670907e-07,-8.014399134696994e-05,1.6765476015623963e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.6008230452652141,0.2727395891416553,0.05887919350071043,0.032459850856655946,0.0014036692984753308,0.015635808774990583,0.00020843056616594893
cerveza,1,0.22222222224081634,0.012345679002285096,0.005486974775005005,0.00021947807485530859,-2.4085362939472347e-07,-2.4386452751764573e-05,5.753601737298712e-14
cerveza,1,0.47111111111356885,0.11664197530923441,0.00951526319575332,0.0019991879362560435,9.222774948434228e-07,-0.00021433375297105317,8.670572266538764e-06
cerveza,1,0.17723517978536582,0.0013033265853978422,0.0005400756386478241,8.294729120298975e-06,5.144620651537858e-10,-2.3971742898695646e-07,2.086841253849665e-10
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,4.002222222224228,12.415356049392347,0.3249479848658554,1.7729190650907638,1.2684015099492758,6.133602814279283,0.4494437592773579
cerveza,1,0.69511111111613,0.18018686419954383,0.1391472916536187,0.046873345899995006,0.0032436008167533777,0.005995421543176577,0.00195173410447039
cerveza,1,2.5521718378598286,4.316454434988829,2.5192778750617775,2.460384283934743,5.96590514607735,5.061630469086008,-1.3892022944623532
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.2118175977386265,0.0009354755187980094,0.0035429208513920118,0.003111041759086864,1.0327357082438702e-05,-7.675766585905137e-05,1.5717692305670355e-07
cerveza,1,544.6249999999945,296525.62673610647,34.03125001392619,3.7812500024010665,-42.89355473713205,-2059.048178390798,-1.672054851518008e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999998544808,0.0347222222278813,6.984576508335021e-16,5.217919890246727e-16,3.1078519500943227e-31,-8.427097264871027e-17,5.138209684022127e-32
cerveza,1,0.24999999998544808,0.0347222222278813,7.622011152791245e-16,5.282963550266384e-16,2.6114062138715947e-31,-9.60994348257894e-17,-2.1021189802271184e-31
cerveza,1,1.6388888888888888,2.381087105645142,0.11786821693664502,0.052837473654357765,0.004150363971466553,0.05343208624027891,-0.0004017543292207256
cerveza,1,582.625514403296,339342.2807668265,98773126.11427058,98760967.13736598,9754329027586440.0,57531312380.44293,5827322566.0
cerveza,1,0.9924444444454277,0.8272570864179691,0.0038509104753393893,0.00029478601893774884,-4.491209838091758e-08,-0.0002083937122136862,3.108535760162611e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.555555555576575,0.1975308641788469,0.008573386951023672,0.0016598082641418193,-6.261279583896689e-06,-0.0007376925618059176,-1.1690240089781167e-12
cerveza,1,0.238858228825853,0.02892710823026462,3.4960325256156682e-06,4.412298970364083e-06,1.639007971272894e-11,7.496613890921537e-07,5.6281088577887905e-12
cerveza,1,0.30633790157478913,0.03143935750547423,0.0015133778601590933,0.0006049274782485057,-5.783314319930378e-07,-0.0001069530637557961,2.3289521456310673e-08
cerveza,1,0.33014497647618,0.02519799408215921,0.0022301399246059126,0.0012668855357954494,-1.7980956789859836e-06,-0.00019231656773988168,1.1408360418869298e-06
cerveza,1,0.18158487408273183,0.005694728563380178,4.999978621625583e-05,3.9258572178260436e-06,5.4446542548902344e-11,2.7362034496917744e-07,7.803608427168344e-12
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.2427983539140162,1.028315466833502,0.915859850709589,0.5983918470354318,0.4429383307688928,0.6057751853632004,-0.006704649782209582
cerveza,1,0.24999999999272404,0.03472222222909396,6.97011567069192e-16,1.8549249950793788e-16,5.522085368546635e-32,-2.782728335494702e-17,-3.740605765264802e-32
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222223354038,0.01234567901522013,0.005486967889255212,0.00021947831314701196,-2.4085387051687417e-07,-2.4386479241380047e-05,3.2894096318231027e-13
cerveza,1,5.98393027814314,34.47309948373425,60.26023905246301,58.04278425011009,3432.654021238251,332.07166366832496,-20.504029336386566
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,3.1029310531056598,5.404582070317348,8.980113830567571,3.7510720375639357,21.747134997005737,3.8516502242471526,-1.0144287564244099
cerveza,1,37.67653677983536,1413.7829849213006,44806.86056711247,44578.299807572854,1992312680.6709986,1674802.8903310872,-422404.6495575905
cerveza,1,0.5629688699387373,0.16990829306924188,0.06541746668036377,0.020207413824083354,0.0004014385465196487,0.00017698964100778473,0.000615336048310972
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.5265422222238034,0.47978611421141326,2.085737022924623,0.06471491254335637,-0.015929783167192006,-0.04312840957959679,-0.017650319246430395
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222224081634,0.012345679008752613,0.005486970703700361,0.00021947900854897128,-2.40855076982196e-07,-2.438655650187421e-05,-4.5130155296204895e-13
cerveza,1,3.5212698412697985,11.789239963179295,5.163310847382934,3.310123220515586,13.662709024267624,10.790710848707901,-0.7727657958556472
cerveza,1,0.22222222224081634,0.01234567901522013,0.00548697080071496,0.00021947833980753733,-2.408539783028109e-07,-2.4386482203675254e-05,-1.6286147576429632e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999999272404,0.03472222222424332,1.7176901728031151e-18,2.8729464981624346e-17,1.2092090871209809e-34,-4.7538499938724585e-18,1.6158389902649655e-34
cerveza,1,0.2222222222480923,0.012345679002285096,0.005486973050331112,0.00021947837379810613,-2.4085408362838503e-07,-2.438648596762461e-05,-2.69512235362681e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.17146916009477844,0.0030484331456682614,7.056948909711824e-06,1.5598406529803963e-07,-1.3718078969234144e-13,8.598299248842717e-09,8.924312720199726e-14
cerveza,1,0.17097632021766296,0.00020920469653578353,0.0006990001228894535,1.7370225408513141e-06,-2.81572389683875e-11,-2.4424896752982292e-08,-5.357842961663283e-11
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.5555555555620231,0.19753086419178195,0.008573389106878706,0.0016598079226591742,-6.2612784388662475e-06,-0.000737692410060009,2.318724959589135e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.19263888888905062,0.008868445215934589,0.0008000410035154874,0.0001399177518269957,4.681215044280691e-08,1.315093445552207e-05,-2.6116056148329404e-10
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.3971493359256003,0.048057682355865966,0.017727429768294747,0.0018921211376570725,-8.955443268573817e-06,-0.0003846218150915148,6.315543764697171e-06
cerveza,1,0.3045267489813138,0.06301546173252334,0.002308468488798293,0.00021544227259212524,-1.5193518455302373e-07,-5.408221657548868e-05,-2.6032725185762227e-14
cerveza,1,1.0139104927000182,0.6187720302657574,0.037561790421737226,0.022105526287886743,0.000536119883629952,0.01732549597418764,-0.0003439715680120577
cerveza,1,0.46730126134196703,0.12084662382341117,0.02843498980116782,0.012411443506693749,0.00023209148221057065,0.00429302311753404,2.2329691180982358e-05
cerveza,1,544.6249999999945,296525.62673610647,34.03125001392619,3.7812500024010665,-42.89355473713205,-2059.048178390798,-1.672054851518008e-07
cerveza,1,0.24999999998544808,0.0347222222278813,1.0133658658978114e-15,6.065105303431533e-16,4.620734689118801e-31,-1.0519565106241002e-16,-1.1215206439490612e-31
cerveza,1,2.9702119051241844,8.172138327241484,20.328103841414894,15.637731419305844,278.2387989184179,41.29632783811272,17.844951717444516
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,582.625514403296,339342.2807668265,98773126.11427058,98760967.13736598,9754329027586440.0,57531312380.44293,5827322566.0
cerveza,1,0.9924444444454277,0.8272570864179691,0.0038509104753393893,0.00029478601893774884,-4.491209838091758e-08,-0.0002083937122136862,3.108535760162611e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.555555555576575,0.1975308641788469,0.008573386951023672,0.0016598082641418193,-6.261279583896689e-06,-0.0007376925618059176,-1.1690240089781167e-12
cerveza,1,0.238858228825853,0.02892710823026462,3.4960325256156682e-06,4.412298970364083e-06,1.639007971272894e-11,7.496613890921537e-07,5.6281088577887905e-12
cerveza,1,0.3094412092888418,0.032840198757080157,0.001752636742966168,0.0006669328086745893,-7.201245057573423e-07,-0.00012044627522671844,3.664224203097863e-08
cerveza,1,0.33014497647618,0.02519799408215921,0.0022301399246059126,0.0012668855357954494,-1.7980956789859836e-06,-0.00019231656773988168,1.1408360418869298e-06
cerveza,1,0.18158487408273183,0.005694728563380178,4.999978621625583e-05,3.9258572178260436e-06,5.4446542548902344e-11,2.7362034496917744e-07,7.803608427168344e-12
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.2427983539140162,1.028315466833502,0.915859850709589,0.5983918470354318,0.4429383307688928,0.6057751853632004,-0.006704649782209582
cerveza,1,0.24999999999272404,0.03472222222909396,6.97011567069192e-16,1.8549249950793788e-16,5.522085368546635e-32,-2.782728335494702e-17,-3.740605765264802e-32
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222223354038,0.01234567901522013,0.005486967889255212,0.00021947831314701196,-2.4085387051687417e-07,-2.4386479241380047e-05,3.2894096318231027e-13
cerveza,1,5.98393027814314,34.47309948373425,60.26023905246301,58.04278425011009,3432.654021238251,332.07166366832496,-20.504029336386566
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,3.1029310531056598,5.404582070317348,8.980113830567571,3.7510720375639357,21.747134997005737,3.8516502242471526,-1.0144287564244099
cerveza,1,0.5629688699387373,0.16990829306924188,0.06541746668036377,0.020207413824083354,0.0004014385465196487,0.00017698964100778473,0.000615336048310972
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.5265422222238034,0.47978611421141326,2.085737022924623,0.06471491254335637,-0.015929783167192006,-0.04312840957959679,-0.017650319246430395
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222224081634,0.012345679008752613,0.005486970703700361,0.00021947900854897128,-2.40855076982196e-07,-2.438655650187421e-05,-4.5130155296204895e-13
cerveza,1,3.5212698412697985,11.789239963179295,5.163310847382934,3.310123220515586,13.662709024267624,10.790710848707901,-0.7727657958556472
cerveza,1,0.22222222224081634,0.01234567901522013,0.00548697080071496,0.00021947833980753733,-2.408539783028109e-07,-2.4386482203675254e-05,-1.6286147576429632e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.24999999999272404,0.03472222222424332,1.7176901728031151e-18,2.8729464981624346e-17,1.2092090871209809e-34,-4.7538499938724585e-18,1.6158389902649655e-34
cerveza,1,0.2222222222480923,0.012345679002285096,0.005486973050331112,0.00021947837379810613,-2.4085408362838503e-07,-2.438648596762461e-05,-2.69512235362681e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.17146916009477844,0.0030484331456682614,7.056948909711824e-06,1.5598406529803963e-07,-1.3718078969234144e-13,8.598299248842717e-09,8.924312720199726e-14
cerveza,1,0.1754286024299745,0.0002434879173273585,0.0011740418867287722,1.647362055304007e-05,1.7376353824498818e-09,3.2963190618633295e-08,-1.4930878707166843e-09
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.5555555555620231,0.19753086419178195,0.008573389106878706,0.0016598079226591742,-6.2612784388662475e-06,-0.000737692410060009,2.318724959589135e-13
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.17847900492550944,0.004274119941373855,0.00045116774136908823,5.472856575154688e-05,7.973232120337222e-09,2.2843618724748647e-06,3.2225350445147333e-09
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.3971493359256003,0.048057682355865966,0.017727429768294747,0.0018921211376570725,-8.955443268573817e-06,-0.0003846218150915148,6.315543764697171e-06
cerveza,1,0.3045267489813138,0.06301546173252334,0.002308468488798293,0.00021544227259212524,-1.5193518455302373e-07,-5.408221657548868e-05,-2.6032725185762227e-14
cerveza,1,1.0139104927000182,0.6187720302657574,0.037561790421737226,0.022105526287886743,0.000536119883629952,0.01732549597418764,-0.0003439715680120577
cerveza,1,0.4661175152768835,0.1197151231256705,0.028005242587553304,0.012172302356201608,0.00022361844461508035,0.004187148440957488,2.2416164163228323e-05
cerveza,1,544.6249999999945,296525.62673610647,34.03125001392619,3.7812500024010665,-42.89355473713205,-2059.048178390798,-1.672054851518008e-07
cerveza,1,0.22222222230629995,0.012345679002285096,0.005486964935761906,0.00021947968742385402,-2.4085606787468347e-07,-2.4386631925879622e-05,1.459612848982324e-12
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,2.6552369392658837,6.47642903170965,9.807127028512319,6.552275766559001,52.14905840243446,14.508903905046333,6.266062971953321
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,582.625514403296,339342.2807668265,98773126.11427058,98760967.13736598,9754329027586440.0,57531312380.44293,5827322566.0
cerveza,1,0.9924444444454277,0.8272570864179691,0.0038509104753393893,0.00029478601893774884,-4.491209838091758e-08,-0.0002083937122136862,3.108535760162611e-07
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.555555555576575,0.1975308641788469,0.008573386951023672,0.0016598082641418193,-6.261279583896689e-06,-0.0007376925618059176,-1.1690240089781167e-12
cerveza,1,0.238858228825853,0.02892710823026462,3.4960325256156682e-06,4.412298970364083e-06,1.639007971272894e-11,7.496613890921537e-07,5.6281088577887905e-12
cerveza,1,0.3094412092888418,0.032840198757080157,0.001752636742966168,0.0006669328086745893,-7.201245057573423e-07,-0.00012044627522671844,3.664224203097863e-08
cerveza,1,0.32083786008225557,0.024285884975472644,0.0020498790433491343,0.0011574180819949834,-1.7569507008731582e-06,-0.00018035455098640242,3.0241446130563337e-07
cerveza,1,0.18158487408273183,0.005694728563380178,4.999978621625583e-05,3.9258572178260436e-06,5.4446542548902344e-11,2.7362034496917744e-07,7.803608427168344e-12
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,1.2427983539140162,1.028315466833502,0.915859850709589,0.5983918470354318,0.4429383307688928,0.6057751853632004,-0.006704649782209582
cerveza,1,0.24999999999272404,0.03472222222909396,6.97011567069192e-16,1.8549249950793788e-16,5.522085368546635e-32,-2.782728335494702e-17,-3.740605765264802e-32
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cerveza,1,0.22222222223354038,0.01234567901522013,0.005486967889255212,0.00021947831314701196,-2.4085387051687417e-07,-2.4386479241380047e-05,3.2894096318231027e-13
cerveza,1,5.98393027814314,34.47309948373425,60.26023905246301,58.04278425011009,3432.654021238251,332.07166366832496,-20.504029336386566
